chunk_id,embedding_text,description_short,description_full,section_title,work_category,rate,unit_norm,qty,source_file,sheet_name,rate_per_unit_label,est_tokens
2336e9bf56b246b66d69c706651df6de,"WORK: civil_id
ITEM: Skirting
SPEC: Laying of owner provided tiles at walls and floor using Sika/Stile/ressichem tile bond and base Plaster in Ratio (1:5) 1½"" - 2½"" thick for floor, cement sand mortar using approved Cement and clean Local dust free sand, as per site requirement, unsanded grout, tile levelers, color pigments, spacers in required size, cutting, curing, cleaning, grooving, chipping if required for leveling and bonding, wastage, all fixing accessories and arrangements, etc. Complete in all respects and as per drawing,
SECTION: TILE INSTALLATION (Fixing Only)
UNIT: rft",Skirting,"TILE INSTALLATION (Fixing Only) — Laying of owner provided tiles at walls and floor using Sika/Stile/ressichem tile bond and base Plaster in Ratio (1:5) 1½"" - 2½"" thick for floor, cement sand mortar using approved Cement and clean Local dust free sand, as per site requirement, unsanded grout, tile levelers, color pigments, spacers in required size, cutting, curing, cleaning, grooving, chipping if required for leveling and bonding, wastage, all fixing accessories and arrangements, etc. Complete in all respects and as per drawing, patterns and directions of the Architect. | Skirting",TILE INSTALLATION (Fixing Only),civil_id,180.0,rft,200,1.Civil.xlsx,1.Civil,Rs. 180 per rft,146.75
48046d7fce82c06e2da4748f2617e512,"WORK: civil_id
ITEM: Servant Passage Marble Installation
SPEC: Laying of owner provided tiles at walls and floor using Sika/Stile/ressichem tile bond and base Plaster in Ratio (1:5) 1½"" - 2½"" thick for floor, cement sand mortar using approved Cement and clean Local dust free sand, as per site requirement, unsanded grout, tile levelers, color pigments, spacers in required size, cutting, curing, cleaning, grooving, chipping if required for leveling and bonding, wastage, all fixing accessories and arrangements, etc. Complete in all respects and as per drawing,
SECTION: TILE INSTALLATION (Fixing Only)
UNIT: sft",Servant Passage Marble Installation,"TILE INSTALLATION (Fixing Only) — Laying of owner provided tiles at walls and floor using Sika/Stile/ressichem tile bond and base Plaster in Ratio (1:5) 1½"" - 2½"" thick for floor, cement sand mortar using approved Cement and clean Local dust free sand, as per site requirement, unsanded grout, tile levelers, color pigments, spacers in required size, cutting, curing, cleaning, grooving, chipping if required for leveling and bonding, wastage, all fixing accessories and arrangements, etc. Complete in all respects and as per drawing, patterns and directions of the Architect. | Servant Passage Marble Installation",TILE INSTALLATION (Fixing Only),civil_id,250.0,sft,50,1.Civil.xlsx,1.Civil,Rs. 250 per sft,153.5
8bdebc2ad517a56d222b08569a1880e8,"WORK: civil_id
ITEM: Cementitious Water Proofing
SPEC: Laying of owner provided tiles at walls and floor using Sika/Stile/ressichem tile bond and base Plaster in Ratio (1:5) 1½"" - 2½"" thick for floor, cement sand mortar using approved Cement and clean Local dust free sand, as per site requirement, unsanded grout, tile levelers, color pigments, spacers in required size, cutting, curing, cleaning, grooving, chipping if required for leveling and bonding, wastage, all fixing accessories and arrangements, etc. Complete in all respects and as per drawing,
SECTION: TILE INSTALLATION (Fixing Only)
UNIT: sft",Cementitious Water Proofing,"TILE INSTALLATION (Fixing Only) — Laying of owner provided tiles at walls and floor using Sika/Stile/ressichem tile bond and base Plaster in Ratio (1:5) 1½"" - 2½"" thick for floor, cement sand mortar using approved Cement and clean Local dust free sand, as per site requirement, unsanded grout, tile levelers, color pigments, spacers in required size, cutting, curing, cleaning, grooving, chipping if required for leveling and bonding, wastage, all fixing accessories and arrangements, etc. Complete in all respects and as per drawing, patterns and directions of the Architect. | Cementitious Water Proofing",TILE INSTALLATION (Fixing Only),civil_id,135.0,sft,,1.Civil.xlsx,1.Civil,Rs. 135 per sft,151.5
90d890bb82bd94e7627a719ecf9c8ea8,"WORK: civil_id
ITEM: 9"" Brick Works
SPEC: Providing and laying 9"" (230 mm) thick brick masonry in cement mortar 1:6 (1 cement : 6 coarse sand) in superstructure/basement walls, including raking out joints to a depth of 12 mm for plastering, curing, and scaffolding, complete in all respects as per drawings, specifications, and direction of the Engineer-in-Charge.
SECTION: BRICK WORKS
UNIT: sft","9"" Brick Works","BRICK WORKS — Providing and laying 9"" (230 mm) thick brick masonry in cement mortar 1:6 (1 cement : 6 coarse sand) in superstructure/basement walls, including raking out joints to a depth of 12 mm for plastering, curing, and scaffolding, complete in all respects as per drawings, specifications, and direction of the Engineer-in-Charge. | 9"" Brick Works",BRICK WORKS,civil_id,520.0,sft,200,1.Civil.xlsx,1.Civil,Rs. 520 per sft,98.75
f288590e8c1a0d6e233cab877b568ada,"WORK: civil_id
ITEM: Providing and applying 12mm thick plain cement sand plaster on walls & columns up to any Height, using Ordinary Portland cement (Best way/Lucky) and available clean local sand must should be free from shells,alkali,salt and dust, for avoiding the cracks use minimum 6"" wide MS wire mesh between new wall, old walls and R.C.C joints and making fine edges in line, with smooth sponge finished, included all cost of level, water curing, scaffolding, chipping of existing surface for bonding where it necessary, wastage, all arrangements, etc. Complete in all respects and as per drawing, details and directions of the Architect/Engineer.
SECTION: PLAIN CEMENT PLASTER
UNIT: sft","Providing and applying 12mm thick plain cement sand plaster on walls & columns up to any Height, using Ordinary Portland cement (Best way/Lucky) and available clean local sand must should be free from shells,alkali,salt and dust, for avoiding the cracks use minimum 6"" wide MS wire mesh between new wall, old walls and R.C.C joints and making fine edges in line, with smooth sponge finished, included all cost of level, water curing, scaffolding, chipping of existing surface for bonding where it necessary, wastage, all arrangements, etc. Complete in all respects and as per drawing, details and directions of the Architect/Engineer.","PLAIN CEMENT PLASTER | Providing and applying 12mm thick plain cement sand plaster on walls & columns up to any Height, using Ordinary Portland cement (Best way/Lucky) and available clean local sand must should be free from shells,alkali,salt and dust, for avoiding the cracks use minimum 6"" wide MS wire mesh between new wall, old walls and R.C.C joints and making fine edges in line, with smooth sponge finished, included all cost of level, water curing, scaffolding, chipping of existing surface for bonding where it necessary, wastage, all arrangements, etc. Complete in all respects and as per drawing, details and directions of the Architect/Engineer.",PLAIN CEMENT PLASTER,civil_id,90.0,sft,1500,1.Civil.xlsx,1.Civil,Rs. 90 per sft,173.75
b9f3650f9bab51355f37524e32d33a16,"WORK: civil_id
ITEM: Matt Emulsion - ICI
SPEC: Providing and applying painting work to all specified surfaces with surface preparation including cleaning, sandpapering, filling cracks and holes with approved putty, applying one coat of primer and two or more coats of approved quality paint to achieve an even shade and smooth finish, complete in all respects as per drawings, specifications, and instructions of the Engineer-in-Charge.
SECTION: PAINT
UNIT: sft",Matt Emulsion - ICI,"PAINT — Providing and applying painting work to all specified surfaces with surface preparation including cleaning, sandpapering, filling cracks and holes with approved putty, applying one coat of primer and two or more coats of approved quality paint to achieve an even shade and smooth finish, complete in all respects as per drawings, specifications, and instructions of the Engineer-in-Charge. | Matt Emulsion - ICI",PAINT,civil_id,130.0,sft,1200,1.Civil.xlsx,1.Civil,Rs. 130 per sft,115.25
27e44e70ffb6b6d300fe59d8e9c1f7f0,"WORK: civil_id
ITEM: Texture Paint (Rockwall Graffiti) (Base Rate @ 300/- Per Sft)
SPEC: Providing and applying painting work to all specified surfaces with surface preparation including cleaning, sandpapering, filling cracks and holes with approved putty, applying one coat of primer and two or more coats of approved quality paint to achieve an even shade and smooth finish, complete in all respects as per drawings, specifications, and instructions of the Engineer-in-Charge.
SECTION: PAINT
UNIT: sft",Texture Paint (Rockwall Graffiti) (Base Rate @ 300/- Per Sft),"PAINT — Providing and applying painting work to all specified surfaces with surface preparation including cleaning, sandpapering, filling cracks and holes with approved putty, applying one coat of primer and two or more coats of approved quality paint to achieve an even shade and smooth finish, complete in all respects as per drawings, specifications, and instructions of the Engineer-in-Charge. | Texture Paint (Rockwall Graffiti) (Base Rate @ 300/- Per Sft)",PAINT,civil_id,375.0,sft,1450,1.Civil.xlsx,1.Civil,Rs. 375 per sft,125.75
1f86184abc329d1fc28cdfc30110c29e,"WORK: civil_id
ITEM: MS Railing Reinstallation - [New Hardware]
SPEC: Fabricating, supplying, and fixing mild steel work in accordance with approved drawings, including cutting, bending, welding, grinding, and fixing in position with necessary bolts, nuts, or welding, complete with one coat of red oxide zinc chromate primer, all as per specifications and instructions of the Engineer-in-Charge.
SECTION: MS WORKS
UNIT: rft",MS Railing Reinstallation - [New Hardware],"MS WORKS — Fabricating, supplying, and fixing mild steel work in accordance with approved drawings, including cutting, bending, welding, grinding, and fixing in position with necessary bolts, nuts, or welding, complete with one coat of red oxide zinc chromate primer, all as per specifications and instructions of the Engineer-in-Charge. | MS Railing Reinstallation - [New Hardware]",MS WORKS,civil_id,4485.0,rft,60,1.Civil.xlsx,1.Civil,"Rs. 4,485 per rft",106.0
70d69c9874a4139b7994260243b4c5e0,"WORK: civil_id
ITEM: Servent Stair MS Railing w/ Enamel Paint Finish
SPEC: Fabricating, supplying, and fixing mild steel work in accordance with approved drawings, including cutting, bending, welding, grinding, and fixing in position with necessary bolts, nuts, or welding, complete with one coat of red oxide zinc chromate primer, all as per specifications and instructions of the Engineer-in-Charge.
SECTION: MS WORKS
UNIT: rft",Servent Stair MS Railing w/ Enamel Paint Finish,"MS WORKS — Fabricating, supplying, and fixing mild steel work in accordance with approved drawings, including cutting, bending, welding, grinding, and fixing in position with necessary bolts, nuts, or welding, complete with one coat of red oxide zinc chromate primer, all as per specifications and instructions of the Engineer-in-Charge. | Servent Stair MS Railing w/ Enamel Paint Finish",MS WORKS,civil_id,6780.0,rft,6,1.Civil.xlsx,1.Civil,"Rs. 6,780 per rft",107.25
8fd1518e3ad8b7d259f79d428d248fd0,"WORK: civil_id
ITEM: Main Gate Renovation (Only Touching, Red Oxide and Duco Paint)
SPEC: Fabricating, supplying, and fixing mild steel work in accordance with approved drawings, including cutting, bending, welding, grinding, and fixing in position with necessary bolts, nuts, or welding, complete with one coat of red oxide zinc chromate primer, all as per specifications and instructions of the Engineer-in-Charge.
SECTION: MS WORKS
UNIT: job","Main Gate Renovation (Only Touching, Red Oxide and Duco Paint)","MS WORKS — Fabricating, supplying, and fixing mild steel work in accordance with approved drawings, including cutting, bending, welding, grinding, and fixing in position with necessary bolts, nuts, or welding, complete with one coat of red oxide zinc chromate primer, all as per specifications and instructions of the Engineer-in-Charge. | Main Gate Renovation (Only Touching, Red Oxide and Duco Paint)",MS WORKS,civil_id,285000.0,job,1,1.Civil.xlsx,1.Civil,"Rs. 285,000 per job",111.0
